masterid,year,PDIV_ID,crop,volume_m3,area_m2,depth_m,system
sheridan,2007,42224,18,161585.88,485623.2,0.332740000000001,4
null_geo9,2007,4238,2,92511,445154.6,0.207818181818182,4
null_geo9,2007,42499,2,166260.7692,445154.6,0.373490836363638,4
null_geo9,2007,42518,-99,0,0,0,4
sheridan,2007,42532,24,262731.24,501810.64,0.523567741935484,4
null_geo9,2007,42672,2,145649.3184,485623.2,0.2999232,4
null_geo9,2007,4268,16,307642.2468,979340.12,0.314132925619834,4
null_geo9,2007,42690,2,271365.6,995527.56,0.272585365853659,4
sheridan,2007,42956,2,362643.12,995527.56,0.364273170731707,4
null_geo9,2007,43124,,,,,
sheridan,2007,43222,2,170565.6144,497763.78,0.342664585365853,4
null_geo9,2007,43474,,,,,
sheridan,2007,43477,2,157885.44,489670.06,0.322433057851239,4
sheridan,2007,44021,,,,,
sheridan,2007,44094,2,238061.64,526091.8,0.452510769230768,3
null_geo9,2007,44330,1,408232.5408,979340.12,0.416845487603305,4
sheridan,2007,44564,16,114713.64,485623.2,0.23622,4
null_geo9,2007,44607,2,328105.68,870074.9,0.377101395348837,4
null_geo9,2007,44830,2,251629.92,594888.42,0.422987755102042,4
sheridan,2007,44911,2,111013.2,283280.2,0.391885714285716,4
sheridan,2007,45048,,,,,
sheridan,2007,45105,2,189955.92,991480.7,0.191588571428572,4
sheridan,2007,45187,2,189955.92,505857.5,0.3755136,3
sheridan,2007,45406,,,,,
null_geo9,2007,45412,,,,,
sheridan,2007,45420,2,127048.44,412779.72,0.307788235294118,3
null_geo9,2007,45618,,,,,
sheridan,2007,45882,2,198590.28,550372.96,0.360829411764705,4
sheridan,2007,45981,,,,,
null_geo9,2007,46137,2,123348,388498.56,0.317500000000001,4
null_geo9,2007,46242,2,250667.8056,501810.64,0.499527870967743,4
sheridan,2007,46433,24,159118.92,501810.64,0.317090322580645,4
null_geo9,2007,46597,2,182555.04,485623.2,0.375919999999999,4
null_geo9,2007,46699,2,144317.16,493716.92,0.292308196721312,4
sheridan,2007,46872,2,197356.8,517998.08,0.381,4
null_geo9,2007,47188,2,104845.8,364217.4,0.287866666666667,4
null_geo9,2007,47322,2,403347.96,870074.9,0.463579534883721,4
sheridan,2007,47561,2,175154.16,485623.2,0.360679999999999,3
null_geo9,2007,4766,2,196912.7472,485623.2,0.405485599999999,4
sheridan,2007,48068,2,171453.72,526091.8,0.325901538461539,4
null_geo9,2007,48393,2,368810.52,971246.4,0.379729999999999,4
null_geo9,2007,48424,2,224493.36,505857.5,0.4437888,4
sheridan,2007,48657,2,158045.7924,485623.2,0.3254502,4
null_geo9,2007,48725,26,115947.12,485623.2,0.23876,4
null_geo9,2007,48899,2,277533,708200.5,0.391885714285716,4
null_geo9,2007,48937,2,421911.834,991480.7,0.425538122448979,4
null_geo9,2007,49004,25,73071.3552,485623.2,0.1504696,4
null_geo9,2007,4914,2,436651.92,485623.2,0.89916,4
sheridan,2007,49340,2,212158.56,485623.2,0.436879999999999,3
sheridan,2007,49418,65,201057.24,582747.84,0.345016666666665,4
sheridan,2007,49677,24,216808.7796,505857.5,0.428597568,6
null_geo9,2007,49700,,,,,
null_geo9,2007,49732,24,192447.5496,465388.9,0.413520834782608,4
sheridan,2007,49765,1,101527.7388,242811.6,0.418134799999999,4
sheridan,2007,50055,2,218325.96,408732.86,0.534154455445544,6
null_geo9,2007,50062,24,245462.52,809372,0.303276,4
sheridan,2007,50282,16,111666.9444,485623.2,0.2299462,4
null_geo9,2007,50414,2,218350.6296,485623.2,0.449630800000001,4
sheridan,2007,50429,2,171453.72,485623.2,0.353059999999999,4
sheridan,2007,50432,,,,,
null_geo9,2007,50517,2,218683.6692,445154.6,0.491254472727272,4
sheridan,2007,51134,2,236828.16,728434.8,0.325120000000001,4
sheridan,2007,51209,4,186255.48,485623.2,0.383539999999999,4
sheridan,2007,51383,,,,,
sheridan,2007,51584,2,256563.84,801278.28,0.320193939393939,6
sheridan,2007,51707,2,205991.16,485623.2,0.424180000000001,3
sheridan,2007,5215,2,210925.08,489670.06,0.430750413223141,4
null_geo9,2007,52168,2,452687.16,890309.2,0.508461818181819,4
sheridan,2007,52210,24,197356.8,501810.64,0.393290322580645,3
sheridan,2007,52338,2,203524.2,485623.2,0.4191,4
null_geo9,2007,52629,2,218708.3388,485623.2,0.450367399999999,4
null_geo9,2007,52744,-99,0,0,0,-99
sheridan,2007,52832,30,208458.12,995527.56,0.209395121951219,4
null_geo9,2007,52980,2,188722.44,728434.8,0.25908,4
null_geo9,2007,53257,2,145476.6312,485623.2,0.2995676,4
sheridan,2007,53297,2,136977.954,485623.2,0.282067,3
sheridan,2007,5333,2,196123.32,424920.3,0.461554285714284,4
null_geo9,2007,53340,2,370044,809372,0.4572,4
null_geo9,2007,5348,4,233029.0416,951012.1,0.245033259574468,4
sheridan,2007,53552,4,188882.7924,497763.78,0.379463609756099,4
null_geo9,2007,53865,2,170220.24,477529.48,0.356461016949153,4
sheridan,2007,5391,2,205991.16,485623.2,0.424180000000001,4
sheridan,2007,54068,2,198281.91,424920.3,0.466634285714285,4
null_geo9,2007,54176,2,249162.96,489670.06,0.508839669421489,4
sheridan,2007,54599,2,218325.96,971246.4,0.22479,4
null_geo9,2007,54728,2,187488.96,485623.2,0.386080000000001,4
sheridan,2007,54974,2,219127.722,497763.78,0.440225365853658,4
sheridan,2007,5989,16,145550.64,469435.76,0.310055172413792,4
null_geo9,2007,60169,2,162819.36,485623.2,0.33528,4
sheridan,2007,6097,16,276299.52,942918.38,0.29302660944206,4
sheridan,2007,6130,,,,,
null_geo9,2007,6134,2,468722.4,983386.98,0.476641975308641,4
sheridan,2007,61523,2,176535.6576,445154.6,0.396572509090909,4
sheridan,2007,6348,-99,0,0,0,-99
null_geo9,2007,6349,2,185022,493716.92,0.374754098360655,4
null_geo9,2007,6469,2,219559.44,485623.2,0.452119999999999,4
null_geo9,2007,6478,,,,,
sheridan,2007,65616,2,173254.6008,558466.68,0.310233391304347,4
sheridan,2007,6715,2,142010.5524,445154.6,0.319014763636363,4
null_geo9,2007,67679,15,7425.5496,28328.02,0.262128,8
null_geo9,2007,6771,2,188278.3872,485623.2,0.3877056,3
null_geo9,2007,6829,2,314537.4,505857.5,0.621792,4
sheridan,2007,69668,2,157885.44,489670.06,0.322433057851239,4
null_geo9,2007,69757,2,259030.8,505857.5,0.512064,4
sheridan,2007,6990,2,235594.68,505857.5,0.4657344,3
sheridan,2007,69953,2,212454.5952,477529.48,0.444904677966101,4
null_geo9,2007,70217,,,,,
null_geo9,2007,70419,2,235594.68,485623.2,0.485140000000001,4
sheridan,2007,71065,24,127048.44,485623.2,0.26162,4
sheridan,2007,71093,,,,,
sheridan,2007,7111,2,328105.68,971246.4,0.337819999999999,4
null_geo9,2007,7122,24,461703.8988,979340.12,0.471444991735536,4
sheridan,2007,71336,,,,,
sheridan,2007,71606,2,181321.56,485623.2,0.37338,3
null_geo9,2007,7165,16,87416.7276,485623.2,0.1800098,4
null_geo9,2007,726,2,176140.944,489670.06,0.35971438016529,4
null_geo9,2007,73066,,,,,
null_geo9,2007,73085,2,259030.8,971246.4,0.2667,4
sheridan,2007,74305,2,254096.88,526091.8,0.482990769230768,4
sheridan,2007,7478,2,97222.8936,445154.6,0.218403054545454,3
sheridan,2007,7488,2,171453.72,485623.2,0.353059999999999,4
sheridan,2007,76179,,,,,
null_geo9,2007,76180,,,,,
sheridan,2007,7640,2,236100.4068,489670.06,0.482163371900826,4
sheridan,2007,76583,,,,,
sheridan,2007,7911,2,171577.068,485623.2,0.353314000000001,4
sheridan,2007,793,,,,,
null_geo9,2007,7974,,,,,
null_geo9,2007,79866,,,,,
sheridan,2007,80684,,,,,
sheridan,2007,8142,2,136916.28,647497.6,0.211455,4
sheridan,2007,8154,,,,,
sheridan,2007,81865,,,,,
sheridan,2007,84315,,,,,
null_geo9,2007,8499,4,283700.4,971246.4,0.2921,4
sheridan,2007,86209,,,,,
sheridan,2007,8776,,,,,
sheridan,2007,8936,2,182555.04,497763.78,0.366751219512197,4
null_geo9,2007,9053,2,432951.48,861981.18,0.502276056338028,4
sheridan,2007,9104,2,187488.96,485623.2,0.386080000000001,4
null_geo9,2007,9181,2,167222.8836,485623.2,0.3443478,4
sheridan,2007,9280,2,173414.9532,574654.12,0.301773464788732,4
sheridan,2007,9282,24,164435.2188,501810.64,0.327684580645161,4
sheridan,2007,9350,2,263964.72,526091.8,0.501747692307694,4
null_geo9,2007,9453,2,240294.2388,497763.78,0.482748682926829,4
sheridan,2007,9689,2,185059.0044,485623.2,0.3810762,3
null_geo9,2007,9707,24,135584.1216,493716.92,0.274619803278689,4
sheridan,2007,9766,24,170220.24,404686,0.420624,4
null_geo9,2007,9803,2,191189.4,485623.2,0.393700000000001,4
null_geo9,2007,9875,2,152063.4144,485623.2,0.313131199999999,4
sheridan,2007,9876,2,178854.6,485623.2,0.368299999999999,3
sheridan,2008,10125,2,176659.0056,489670.06,0.360772363636363,4
null_geo9,2008,10401,4,66607.92,493716.92,0.134911475409836,4
sheridan,2008,10503,24,239430.8028,501810.64,0.477134903225806,4
sheridan,2008,1077,2,162819.36,546326.1,0.298026666666667,6
sheridan,2008,10944,2,182690.7228,485623.2,0.3761994,3
sheridan,2008,11070,,,,,
sheridan,2008,1108,2,251629.92,562513.54,0.447332374100721,4
sheridan,2008,11091,,,,,
sheridan,2008,11296,2,246696,526091.8,0.468923076923077,4
null_geo9,2008,11461,3,112727.7372,817465.72,0.137899366336634,4
sheridan,2008,11655,2,240528.6,485623.2,0.4953,4
null_geo9,2008,11884,2,91857.2556,485623.2,0.1891538,3
sheridan,2008,12141,-99,0,0,0,-99
null_geo9,2008,12195,30,131094.2544,1052183.6,0.124592861538462,3
null_geo9,2008,12260,2,225726.84,501810.64,0.449825806451612,4
null_geo9,2008,12396,2,209691.6,485623.2,0.431800000000001,4
null_geo9,2008,12495,2,172687.2,477529.48,0.361627118644067,4
sheridan,2008,12627,2,176387.64,485623.2,0.363220000000001,3
null_geo9,2008,12760,2,53039.64,396592.28,0.133738775510204,4
sheridan,2008,12879,2,201920.676,930777.8,0.216938086956522,4
null_geo9,2008,12942,24,66607.92,230671.02,0.288757894736842,4
sheridan,2008,12958,24,133215.84,526091.8,0.253218461538462,4
sheridan,2008,13049,2,201057.24,485623.2,0.414019999999999,4
sheridan,2008,13111,2,210542.7012,485623.2,0.433552600000001,4
null_geo9,2008,13362,,,,,
sheridan,2008,13518,,,,,
sheridan,2008,13564,24,131982.36,485623.2,0.27178,4
null_geo9,2008,13595,2,173920.68,485623.2,0.35814,4
sheridan,2008,1370,2,182555.04,607029,0.300736,5
sheridan,2008,13742,2,138593.8128,501810.64,0.276188129032258,4
null_geo9,2008,13827,,,,,
null_geo9,2008,13828,2,102378.84,485623.2,0.21082,4
sheridan,2008,14543,2,218325.96,485623.2,0.44958,3
null_geo9,2008,14585,2,185022,364217.4,0.508000000000001,4
sheridan,2008,14592,,,,,
null_geo9,2008,14708,2,144317.16,485623.2,0.29718,4
null_geo9,2008,14756,2,159118.92,477529.48,0.333213559322034,4
sheridan,2008,15070,2,339207,1007668.14,0.336626506024096,3
null_geo9,2008,15426,2,669779.64,1881789.9,0.355927741935484,3
null_geo9,2008,15444,4,161585.88,485623.2,0.332740000000001,4
sheridan,2008,15471,16,141850.2,485623.2,0.2921,4
sheridan,2008,15540,2,260288.9496,509904.36,0.510467428571427,4
null_geo9,2008,15646,2,171453.72,485623.2,0.353059999999999,4
sheridan,2008,160,10,145057.248,497763.78,0.291418536585366,4
null_geo9,2008,16141,2,354008.76,942918.38,0.375440343347639,4
sheridan,2008,16156,2,130526.8536,445154.6,0.2932176,3
null_geo9,2008,16274,2,127048.44,465388.9,0.272994782608696,4
null_geo9,2008,16355,2,200983.2312,485623.2,0.413867599999999,3
sheridan,2008,16394,2,119647.56,489670.06,0.244343801652892,4
sheridan,2008,16412,2,119647.56,485623.2,0.24638,4
null_geo9,2008,16445,-99,0,0,0,-99
sheridan,2008,16466,2,125814.96,485623.2,0.25908,4
null_geo9,2008,166,,,,,
sheridan,2008,16620,2,185022,485623.2,0.381,4
null_geo9,2008,16672,2,317004.36,647497.6,0.489585,3
null_geo9,2008,16675,2,209691.6,485623.2,0.431800000000001,3
sheridan,2008,1670,,,,,
null_geo9,2008,17306,2,186354.1584,493716.92,0.377452327868851,4
sheridan,2008,17313,2,171453.72,485623.2,0.353059999999999,3
null_geo9,2008,17457,2,317004.36,1011715,0.3133344,4
null_geo9,2008,17481,24,220792.92,829606.3,0.26614243902439,4
sheridan,2008,17534,2,162819.36,517998.08,0.314325,6
sheridan,2008,17693,2,148017.6,485623.2,0.3048,4
sheridan,2008,1779,2,217092.48,497763.78,0.436136585365854,4
null_geo9,2008,17836,2,192422.88,501810.64,0.383458064516128,4
sheridan,2008,17914,2,304940.9256,752715.96,0.405121806451614,4
sheridan,2008,18097,2,160932.1356,485623.2,0.3313938,4
sheridan,2008,18222,2,292704.804,809372,0.3616452,4
null_geo9,2008,1823,2,186255.48,485623.2,0.383539999999999,4
sheridan,2008,18337,24,177189.402,497763.78,0.355971707317074,4
sheridan,2008,18383,2,102378.84,485623.2,0.21082,4
null_geo9,2008,18488,2,413881.8792,987433.84,0.419149967213115,4
sheridan,2008,18519,24,146784.12,501810.64,0.292509677419355,4
null_geo9,2008,18564,,,,,
null_geo9,2008,18823,2,250396.44,485623.2,0.515620000000001,4
null_geo9,2008,18842,2,284933.88,647497.6,0.440055,3
sheridan,2008,18890,2,161857.2456,469435.76,0.344791862068964,4
sheridan,2008,18953,16,168986.76,776997.12,0.2174875,4
null_geo9,2008,18983,,,,,
null_geo9,2008,19002,24,35770.92,465388.9,0.0768626086956521,4
sheridan,2008,19124,2,187488.96,485623.2,0.386080000000001,4
sheridan,2008,19153,16,145636.9836,687966.2,0.211692564705882,6
null_geo9,2008,19318,24,235594.68,485623.2,0.485140000000001,4
null_geo9,2008,1955,2,319471.32,971246.4,0.328930000000001,4
sheridan,2008,19936,24,127048.44,485623.2,0.26162,4
null_geo9,2008,20106,2,210160.3224,489670.06,0.429188628099174,3
null_geo9,2008,20463,2,151150.6392,485623.2,0.311251600000001,4
sheridan,2008,20490,2,186255.48,404686,0.460248,6
sheridan,2008,20584,2,218325.96,465388.9,0.46912695652174,3
null_geo9,2008,20730,2,152951.52,485623.2,0.314959999999999,4
sheridan,2008,20739,2,258747.0996,566560.4,0.456699257142856,4
sheridan,2008,20779,2,247929.48,485623.2,0.51054,4
sheridan,2008,20989,2,198590.28,505857.5,0.3925824,3
null_geo9,2008,21095,2,131624.6508,485623.2,0.2710434,4
null_geo9,2008,21122,2,168986.76,493716.92,0.342275409836065,4
sheridan,2008,21255,2,157885.44,485623.2,0.325120000000001,3
null_geo9,2008,21395,,,,,
sheridan,2008,21512,2,145550.64,485623.2,0.29972,3
null_geo9,2008,2162,2,211714.5072,505857.5,0.418526976,4
sheridan,2008,2252,2,251629.92,477529.48,0.526942372881355,3
sheridan,2008,22590,2,315770.88,934824.66,0.337787012987014,3
sheridan,2008,22649,2,193656.36,517998.08,0.37385625,6
null_geo9,2008,22651,,,,,
null_geo9,2008,22716,2,215859,526091.8,0.410307692307693,3
null_geo9,2008,22872,2,191189.4,485623.2,0.393700000000001,4
sheridan,2008,23036,2,219559.44,489670.06,0.44838347107438,4
null_geo9,2008,23064,2,120881.04,485623.2,0.24892,4
null_geo9,2008,23105,2,140616.72,485623.2,0.28956,3
null_geo9,2008,23108,2,193496.0076,465388.9,0.415773704347826,3
sheridan,2008,23308,2,150287.2032,485623.2,0.309473599999999,4
null_geo9,2008,23584,15,127048.44,809372,0.156972,4
sheridan,2008,2360,2,217092.48,485623.2,0.447040000000001,4
sheridan,2008,2377,2,209691.6,485623.2,0.431800000000001,3
sheridan,2008,23770,2,279999.96,647497.6,0.432435,4
null_geo9,2008,23791,2,164052.84,493716.92,0.332281967213115,4
null_geo9,2008,24275,2,188722.44,485623.2,0.38862,4
null_geo9,2008,2440,2,202093.3632,497763.78,0.406003512195121,4
sheridan,2008,24413,,,,,
sheridan,2008,24456,2,151718.04,485623.2,0.31242,4
null_geo9,2008,24675,2,183776.1852,493716.92,0.37223075409836,4
sheridan,2008,25246,2,151718.04,485623.2,0.31242,4
null_geo9,2008,25266,2,194889.84,485623.2,0.401320000000001,4
null_geo9,2008,25386,2,215859,485623.2,0.444499999999999,4
sheridan,2008,25422,2,209691.6,485623.2,0.431800000000001,4
sheridan,2008,25476,4,131982.36,501810.64,0.263012903225807,4
sheridan,2008,25652,16,161585.88,505857.5,0.3194304,4
null_geo9,2008,25722,46,71541.84,339936.24,0.210457142857143,4
sheridan,2008,25805,2,208458.12,497763.78,0.41879024390244,3
sheridan,2008,25860,2,152951.52,517998.08,0.295275,4
sheridan,2008,26036,24,377444.88,995527.56,0.379141463414634,4
null_geo9,2008,262,2,185441.3832,485623.2,0.381863599999999,4
null_geo9,2008,2623,,,,,
null_geo9,2008,26269,24,109779.72,477529.48,0.229891525423729,4
sheridan,2008,26420,2,209691.6,546326.1,0.383822222222222,4
sheridan,2008,26450,18,238061.64,861981.18,0.276180281690141,4
null_geo9,2008,26461,2,124581.48,428967.16,0.290422641509434,6
sheridan,2008,26685,2,163904.8224,485623.2,0.337515199999999,4
sheridan,2008,26692,2,261497.76,728434.8,0.358986666666667,4
sheridan,2008,26789,2,201365.61,485623.2,0.414655000000001,4
sheridan,2008,26793,2,204757.68,526091.8,0.389206153846155,6
null_geo9,2008,26853,,,,,
null_geo9,2008,2690,2,413215.8,983386.98,0.420197530864198,4
null_geo9,2008,27047,2,209691.6,485623.2,0.431800000000001,4
null_geo9,2008,27160,,,,,
sheridan,2008,27216,,,,,
null_geo9,2008,27579,2,202290.72,465388.9,0.434671304347826,4
null_geo9,2008,27778,24,159525.9684,485623.2,0.3284982,4
sheridan,2008,2782,,,,,
sheridan,2008,27831,2,186255.48,485623.2,0.383539999999999,4
null_geo9,2008,27939,2,234361.2,505857.5,0.463296,4
sheridan,2008,27964,,,,,
sheridan,2008,2828,2,222026.4,497763.78,0.446048780487804,4
sheridan,2008,28341,2,246696,505857.5,0.48768,4
sheridan,2008,28796,16,98678.4,485623.2,0.2032,4
sheridan,2008,29122,2,261497.76,489670.06,0.534029752066116,4
null_geo9,2008,29189,-99,386116.2444,870074.9,0.443774623255813,-99
sheridan,2008,29277,4,88810.56,485623.2,0.18288,2
null_geo9,2008,29316,5,0,0,0,1
null_geo9,2008,29505,2,257797.32,627263.3,0.410988387096773,4
null_geo9,2008,29526,2,133215.84,408732.86,0.325924752475248,4
sheridan,2008,29626,2,82643.16,283280.2,0.291737142857143,4
null_geo9,2008,29817,2,155418.48,485623.2,0.32004,4
sheridan,2008,29875,16,208458.12,485623.2,0.429259999999999,4
null_geo9,2008,29884,2,379911.84,987433.84,0.384747540983606,4
null_geo9,2008,2999,2,178854.6,485623.2,0.368299999999999,4
sheridan,2008,30042,18,276299.52,497763.78,0.555082926829267,4
sheridan,2008,30217,16,202290.72,485623.2,0.416560000000001,4
null_geo9,2008,30312,-99,0,0,0,-99
null_geo9,2008,30466,2,196123.32,485623.2,0.40386,4
null_geo9,2008,30470,25,192422.88,971246.4,0.19812,4
sheridan,2008,30601,2,229427.28,485623.2,0.47244,4
null_geo9,2008,30688,25,87577.08,485623.2,0.18034,4
null_geo9,2008,30797,2,143083.68,485623.2,0.29464,4
sheridan,2008,30863,2,287400.84,809372,0.355092,4
null_geo9,2008,31091,2,222026.4,505857.5,0.438912,3
sheridan,2008,31459,,,,,
sheridan,2008,31460,2,162819.36,574654.12,0.283335211267606,4
sheridan,2008,31781,24,224493.36,501810.64,0.447367741935484,4
sheridan,2008,31930,4,124581.48,485623.2,0.25654,4
sheridan,2008,31978,2,124581.48,485623.2,0.25654,4
null_geo9,2008,32030,2,129515.4,489670.06,0.264495867768595,4
sheridan,2008,32208,2,53039.64,485623.2,0.10922,4
sheridan,2008,32536,23,244229.04,534185.52,0.4572,6
sheridan,2008,32874,2,151767.3792,708200.5,0.214300525714286,4
sheridan,2008,32929,2,139383.24,424920.3,0.328022857142858,4
sheridan,2008,33013,,,,,
null_geo9,2008,33129,2,165286.32,485623.2,0.340360000000001,4
sheridan,2008,33231,24,320704.8,959105.82,0.334379746835443,4
null_geo9,2008,33596,2,158132.136,485623.2,0.325627999999999,4
sheridan,2008,33769,,,,,
null_geo9,2008,33851,2,218992.0392,501810.64,0.436404774193549,4
null_geo9,2008,33967,2,143120.6844,501810.64,0.285209225806452,4
null_geo9,2008,34042,2,97444.92,465388.9,0.209384347826087,4
sheridan,2008,34244,2,98801.748,263045.9,0.375607384615384,6
sheridan,2008,34393,16,191189.4,485623.2,0.393700000000001,4
null_geo9,2008,34701,2,218325.96,485623.2,0.44958,4
sheridan,2008,34746,2,152951.52,465388.9,0.328653913043479,4
null_geo9,2008,34939,,,,,
sheridan,2008,3504,2,146784.12,327795.66,0.447792592592594,4
sheridan,2008,35060,2,225726.84,485623.2,0.46482,4
sheridan,2008,35096,2,195851.9544,489670.06,0.399968132231406,4
null_geo9,2008,35196,2,131982.36,485623.2,0.27178,4
sheridan,2008,3530,2,239011.4196,493716.92,0.484107344262295,3
sheridan,2008,35717,,,,,
sheridan,2008,35833,2,144317.16,517998.08,0.27860625,6
sheridan,2008,35872,2,151792.0488,497763.78,0.30494868292683,4
sheridan,2008,3595,24,122114.52,493716.92,0.247337704918033,4
sheridan,2008,35961,2,137224.65,323748.8,0.4238625,6
null_geo9,2008,36129,2,128281.92,428967.16,0.299049056603774,4
sheridan,2008,36589,21,140653.7244,485623.2,0.2896362,4
